date,lat (deg),lon (deg),speed (kn),heading (deg),hdg_true,bank (deg),pitch angle (deg)
2023-04-16T22:49:08.874Z,37.8858550,-122.3721533,1.500,30.1,94.9,91.5,-3.4
2023-04-16T22:49:09.373Z,37.8858566,-122.3721516,1.000,63.6,94.8,92.9,-1.9
2023-04-16T22:49:09.875Z,37.8858550,-122.3721500,0.800,41.5,92.6,95.7,-2.9
2023-04-16T22:49:10.374Z,37.8858566,-122.3721483,0.700,27.8,93.9,93.1,-4.6
2023-04-16T22:49:10.873Z,37.8858583,-122.3721466,1.100,37.1,95.6,91.6,-4.3
2023-04-16T22:49:11.374Z,37.8858583,-122.3721450,0.800,44.9,96.4,91.8,-2.5
2023-04-16T22:49:11.877Z,37.8858583,-122.3721450,0.500,66.9,97.3,93.6,-4.1
2023-04-16T22:49:12.379Z,37.8858600,-122.3721433,0.600,45.8,99.1,93.7,-4.5
2023-04-16T22:49:12.879Z,37.8858600,-122.3721416,0.800,20.1,100.0,93.5,-3.2
2023-04-16T22:49:13.380Z,37.8858600,-122.3721416,0.700,24.4,101.6,91.2,-3.1
2023-04-16T22:49:13.880Z,37.8858616,-122.3721400,0.700,31.7,103.0,90.3,-2.8
2023-04-16T22:49:14.381Z,37.8858616,-122.3721400,0.000,351.5,103.1,95.5,-3.7
2023-04-16T22:49:14.883Z,37.8858633,-122.3721400,0.000,351.5,104.3,93.6,-5.1
2023-04-16T22:49:15.385Z,37.8858650,-122.3721383,0.000,351.5,107.2,90.4,-3.7
2023-04-16T22:49:15.887Z,37.8858650,-122.3721383,0.000,351.5,109.1,94.8,-2.9
2023-04-16T22:49:16.387Z,37.8858666,-122.3721383,0.000,351.5,109.5,92.0,-4.3
2023-04-16T22:49:16.888Z,37.8858666,-122.3721383,0.000,351.5,109.2,90.3,-4.5
2023-04-16T22:49:17.390Z,37.8858666,-122.3721383,0.000,351.5,108.5,94.1,-3.1
2023-04-16T22:49:17.891Z,37.8858666,-122.3721366,0.000,351.5,108.8,96.8,-5.4
2023-04-16T22:49:18.394Z,37.8858683,-122.3721333,0.000,351.5,109.1,95.2,-3.5
2023-04-16T22:49:18.893Z,37.8858683,-122.3721300,0.000,351.5,108.2,93.6,-3.5
2023-04-16T22:49:19.394Z,37.8858683,-122.3721300,0.000,351.5,107.8,93.5,-4.6
2023-04-16T22:49:19.895Z,37.8858683,-122.3721300,0.000,351.5,107.3,96.4,-2.5
2023-04-16T22:49:20.397Z,37.8858683,-122.3721283,0.000,351.5,107.7,98.0,-4.0
2023-04-16T22:49:20.900Z,37.8858683,-122.3721283,0.000,351.5,108.5,93.0,-3.4
2023-04-16T22:49:21.400Z,37.8858683,-122.3721283,0.000,351.5,110.5,90.5,-3.1
2023-04-16T22:49:21.900Z,37.8858683,-122.3721283,0.000,351.5,110.6,95.8,-3.6
2023-04-16T22:49:22.402Z,37.8858700,-122.3721283,0.000,351.5,110.5,94.2,-3.0
2023-04-16T22:49:22.903Z,37.8858716,-122.3721300,0.000,351.5,113.0,89.7,-3.9
2023-04-16T22:49:23.405Z,37.8858716,-122.3721300,0.000,351.5,114.2,95.8,-3.6
2023-04-16T22:49:23.908Z,37.8858733,-122.3721283,0.000,351.5,114.3,93.3,-4.1
2023-04-16T22:49:24.407Z,37.8858750,-122.3721266,0.000,351.5,116.1,89.1,-3.8
2023-04-16T22:49:24.908Z,37.8858750,-122.3721233,0.000,351.5,115.1,92.5,-3.5
2023-04-16T22:49:25.410Z,37.8858750,-122.3721216,0.000,351.5,114.3,96.5,-3.9
2023-04-16T22:49:25.912Z,37.8858750,-122.3721200,0.000,351.5,117.6,94.5,-4.2
2023-04-16T22:49:26.413Z,37.8858750,-122.3721166,0.000,351.5,118.4,93.2,-3.6
2023-04-16T22:49:26.915Z,37.8858766,-122.3721150,0.000,351.5,118.8,93.3,-4.7
2023-04-16T22:49:27.416Z,37.8858766,-122.3721133,0.000,351.5,118.3,91.4,-4.7
2023-04-16T22:49:27.917Z,37.8858766,-122.3721116,0.000,351.5,116.9,92.2,-3.5
2023-04-16T22:49:28.418Z,37.8858766,-122.3721083,0.000,351.5,117.0,96.3,-4.3
2023-04-16T22:49:28.920Z,37.8858766,-122.3721066,0.000,351.5,117.7,97.7,-5.2
2023-04-16T22:49:29.373Z,37.8858783,-122.3721050,0.000,351.5,115.0,94.6,-5.3
2023-04-16T22:49:29.875Z,37.8858800,-122.3721033,0.000,351.5,111.6,90.5,-3.1
2023-04-16T22:49:30.360Z,37.8858816,-122.3721016,0.000,351.5,110.1,92.3,-2.1
2023-04-16T22:49:30.875Z,37.8858816,-122.3720983,0.000,351.5,110.1,100.3,-4.8
2023-04-16T22:49:31.373Z,37.8858833,-122.3720983,0.000,351.5,110.9,96.7,-5.2
2023-04-16T22:49:31.875Z,37.8858833,-122.3720966,0.000,351.5,110.5,91.4,-3.7
2023-04-16T22:49:32.371Z,37.8858850,-122.3720950,0.000,351.5,110.1,93.7,-3.1
2023-04-16T22:49:32.873Z,37.8858850,-122.3720933,0.000,351.5,111.0,95.4,-5.7
2023-04-16T22:49:33.373Z,37.8858866,-122.3720916,0.000,351.5,112.7,91.5,-4.5
2023-04-16T22:49:33.876Z,37.8858866,-122.3720916,0.000,351.5,113.5,94.0,-2.7
2023-04-16T22:49:34.375Z,37.8858866,-122.3720916,0.000,351.5,112.8,95.7,-4.4
2023-04-16T22:49:34.875Z,37.8858866,-122.3720916,0.000,351.5,113.5,93.3,-5.6
2023-04-16T22:49:35.377Z,37.8858866,-122.3720916,0.000,351.5,114.5,92.4,-3.5
2023-04-16T22:49:35.876Z,37.8858866,-122.3720900,1.100,3.0,115.3,93.8,-2.4
2023-04-16T22:49:36.375Z,37.8858900,-122.3720866,0.900,352.5,114.1,94.0,-4.8
2023-04-16T22:49:36.876Z,37.8858916,-122.3720866,1.000,5.2,113.9,96.0,-5.3
2023-04-16T22:49:37.362Z,37.8858933,-122.3720866,1.000,26.6,114.3,95.0,-3.4
2023-04-16T22:49:37.877Z,37.8858950,-122.3720866,0.700,16.4,113.1,92.9,-3.7
2023-04-16T22:49:38.371Z,37.8858950,-122.3720883,1.000,359.2,110.7,94.5,-4.3
2023-04-16T22:49:38.874Z,37.8858966,-122.3720866,0.600,39.8,110.3,97.6,-4.1
2023-04-16T22:49:39.372Z,37.8858983,-122.3720850,0.700,43.1,111.7,94.1,-4.8
2023-04-16T22:49:39.876Z,37.8859000,-122.3720833,1.000,44.5,111.0,92.5,-3.0
2023-04-16T22:49:40.373Z,37.8859016,-122.3720816,0.400,56.1,110.9,95.8,-3.8
2023-04-16T22:49:40.876Z,37.8859033,-122.3720800,0.700,56.5,112.7,95.2,-4.0
2023-04-16T22:49:41.376Z,37.8859050,-122.3720783,0.700,22.1,114.1,93.0,-5.2
2023-04-16T22:49:41.876Z,37.8859066,-122.3720766,1.100,26.7,114.6,91.0,-3.4
2023-04-16T22:49:42.374Z,37.8859083,-122.3720750,1.100,27.8,113.2,93.4,-1.7
2023-04-16T22:49:42.866Z,37.8859116,-122.3720750,1.600,5.8,109.8,96.2,-5.3
2023-04-16T22:49:43.374Z,37.8859133,-122.3720750,1.400,11.1,110.8,96.9,-5.8
2023-04-16T22:49:43.876Z,37.8859166,-122.3720733,1.700,28.5,112.0,93.1,-2.8
2023-04-16T22:49:44.364Z,37.8859183,-122.3720716,1.600,20.0,111.0,93.2,-5.2
2023-04-16T22:49:44.875Z,37.8859200,-122.3720716,1.000,21.6,110.0,94.7,-6.1
2023-04-16T22:49:45.373Z,37.8859216,-122.3720716,1.200,32.4,110.8,95.6,-3.2
2023-04-16T22:49:45.875Z,37.8859233,-122.3720683,0.800,49.6,112.6,96.7,-4.8
2023-04-16T22:49:46.374Z,37.8859250,-122.3720683,1.000,0.0,113.0,92.5,-5.3
2023-04-16T22:49:46.874Z,37.8859266,-122.3720666,1.000,25.4,112.2,89.0,-3.4
2023-04-16T22:49:47.372Z,37.8859266,-122.3720666,0.100,7.9,111.9,93.4,-4.0
2023-04-16T22:49:47.875Z,37.8859266,-122.3720650,0.700,44.4,110.6,95.7,-4.6
2023-04-16T22:49:48.372Z,37.8859283,-122.3720650,0.500,2.3,110.7,95.8,-4.4
2023-04-16T22:49:48.874Z,37.8859300,-122.3720633,1.200,0.1,111.3,93.7,-4.1
2023-04-16T22:49:49.373Z,37.8859350,-122.3720633,1.700,354.5,112.1,91.8,-4.2
2023-04-16T22:49:49.865Z,37.8859366,-122.3720616,1.300,16.8,109.7,91.4,-3.0
2023-04-16T22:49:50.373Z,37.8859400,-122.3720583,1.800,19.9,107.5,95.7,-4.0
2023-04-16T22:49:50.875Z,37.8859433,-122.3720566,1.600,24.8,108.6,97.8,-5.8
2023-04-16T22:49:51.372Z,37.8859466,-122.3720550,1.600,32.2,108.3,91.6,-2.8
2023-04-16T22:49:51.874Z,37.8859500,-122.3720533,1.600,25.7,108.3,90.3,-3.0
2023-04-16T22:49:52.373Z,37.8859533,-122.3720516,2.000,25.5,107.4,92.9,-4.8
2023-04-16T22:49:52.874Z,37.8859550,-122.3720500,0.700,79.4,107.1,96.8,-4.2
2023-04-16T22:49:53.373Z,37.8859550,-122.3720483,0.600,77.9,108.0,93.0,-4.1
2023-04-16T22:49:53.878Z,37.8859533,-122.3720466,0.300,89.3,107.0,91.9,-4.3
2023-04-16T22:49:54.374Z,37.8859516,-122.3720466,0.500,159.9,107.0,91.4,-3.8
2023-04-16T22:49:54.874Z,37.8859500,-122.3720433,0.800,157.6,107.0,94.8,-3.9
2023-04-16T22:49:55.372Z,37.8859466,-122.3720416,0.800,147.7,107.2,93.8,-5.5
2023-04-16T22:49:55.876Z,37.8859450,-122.3720383,0.700,137.6,107.6,91.1,-2.7
2023-04-16T22:49:56.374Z,37.8859433,-122.3720366,0.800,126.6,108.1,93.0,-4.2
2023-04-16T22:49:56.864Z,37.8859416,-122.3720366,0.900,123.6,108.4,94.6,-4.6
2023-04-16T22:49:57.372Z,37.8859400,-122.3720350,0.400,108.9,109.4,93.5,-4.2
2023-04-16T22:49:57.875Z,37.8859400,-122.3720350,0.400,127.3,109.2,91.7,-3.0
2023-04-16T22:49:58.362Z,37.8859383,-122.3720350,0.400,187.9,107.4,92.2,-4.2
2023-04-16T22:49:58.874Z,37.8859366,-122.3720350,0.500,155.2,105.6,96.1,-4.9
2023-04-16T22:49:59.373Z,37.8859350,-122.3720333,0.700,123.4,108.0,95.5,-5.8
2023-04-16T22:49:59.875Z,37.8859350,-122.3720316,0.700,81.9,109.0,93.0,-3.9
2023-04-16T22:50:00.372Z,37.8859350,-122.3720316,0.500,156.7,106.7,93.7,-3.3
2023-04-16T22:50:00.875Z,37.8859333,-122.3720300,0.400,115.3,104.9,94.5,-4.9
2023-04-16T22:50:01.372Z,37.8859316,-122.3720283,0.800,94.1,105.9,95.1,-5.6
2023-04-16T22:50:01.876Z,37.8859316,-122.3720250,1.300,68.9,107.3,91.6,-4.9
2023-04-16T22:50:02.373Z,37.8859300,-122.3720233,0.300,53.5,106.3,93.3,-2.6
2023-04-16T22:50:02.876Z,37.8859283,-122.3720233,0.600,193.6,104.5,97.3,-4.6
2023-04-16T22:50:03.372Z,37.8859266,-122.3720233,0.400,161.2,105.5,94.0,-6.2
2023-04-16T22:50:03.875Z,37.8859266,-122.3720200,0.700,62.7,108.4,90.4,-4.7
2023-04-16T22:50:04.373Z,37.8859266,-122.3720200,0.200,37.4,109.6,95.7,-3.7
2023-04-16T22:50:04.875Z,37.8859266,-122.3720200,0.100,244.7,107.8,94.8,-3.0
2023-04-16T22:50:05.373Z,37.8859283,-122.3720183,0.600,55.1,108.0,93.3,-4.7
2023-04-16T22:50:05.875Z,37.8859300,-122.3720166,0.900,60.7,110.5,94.5,-5.4
2023-04-16T22:50:06.374Z,37.8859300,-122.3720150,0.400,79.9,110.7,93.7,-2.9
2023-04-16T22:50:06.875Z,37.8859300,-122.3720150,0.700,99.3,110.9,91.1,-3.9
2023-04-16T22:50:07.373Z,37.8859300,-122.3720133,0.400,91.0,108.7,94.0,-5.0
2023-04-16T22:50:07.875Z,37.8859316,-122.3720100,0.700,80.6,107.1,96.8,-4.8
2023-04-16T22:50:08.373Z,37.8859316,-122.3720083,1.200,66.6,110.0,94.6,-5.7
2023-04-16T22:50:08.875Z,37.8859333,-122.3720050,1.400,65.0,111.9,94.1,-3.4
2023-04-16T22:50:09.372Z,37.8859350,-122.3720016,1.200,69.0,110.7,93.8,-2.7
2023-04-16T22:50:09.876Z,37.8859366,-122.3720000,0.900,63.6,110.7,93.2,-5.5
2023-04-16T22:50:10.373Z,37.8859366,-122.3720000,0.500,108.3,110.7,96.1,-4.4
2023-04-16T22:50:10.874Z,37.8859383,-122.3719983,0.500,57.3,111.8,95.2,-3.4
2023-04-16T22:50:11.373Z,37.8859400,-122.3719966,0.800,77.1,114.2,92.0,-3.8
2023-04-16T22:50:11.874Z,37.8859400,-122.3719950,0.900,74.5,115.9,91.5,-3.9
2023-04-16T22:50:12.363Z,37.8859400,-122.3719950,0.000,126.9,114.6,95.0,-3.2
2023-04-16T22:50:12.877Z,37.8859400,-122.3719950,0.000,126.9,112.9,92.6,-4.3
2023-04-16T22:50:13.372Z,37.8859416,-122.3719950,0.000,126.9,113.7,94.1,-5.1
2023-04-16T22:50:13.874Z,37.8859416,-122.3719950,0.000,126.9,115.3,94.4,-3.8
2023-04-16T22:50:14.374Z,37.8859433,-122.3719933,0.000,126.9,115.0,92.6,-3.6
2023-04-16T22:50:14.874Z,37.8859433,-122.3719916,0.000,126.9,114.3,94.0,-3.2
2023-04-16T22:50:15.373Z,37.8859433,-122.3719916,0.000,126.9,113.8,94.3,-5.5
2023-04-16T22:50:15.874Z,37.8859416,-122.3719916,0.000,126.9,112.1,94.7,-4.9
2023-04-16T22:50:16.372Z,37.8859416,-122.3719916,0.000,126.9,111.0,91.7,-3.4
2023-04-16T22:50:16.874Z,37.8859416,-122.3719900,0.000,126.9,111.6,92.7,-3.2
2023-04-16T22:50:17.373Z,37.8859400,-122.3719883,0.000,126.9,111.8,98.5,-3.9
2023-04-16T22:50:17.874Z,37.8859400,-122.3719866,0.000,126.9,112.4,96.0,-5.6
2023-04-16T22:50:18.372Z,37.8859416,-122.3719833,0.000,126.9,114.1,87.2,-4.0
2023-04-16T22:50:18.875Z,37.8859433,-122.3719816,0.000,126.9,114.6,93.8,-2.4
2023-04-16T22:50:19.373Z,37.8859433,-122.3719800,0.000,126.9,115.5,93.8,-4.3
2023-04-16T22:50:19.875Z,37.8859433,-122.3719766,0.000,126.9,116.8,93.2,-4.9
2023-04-16T22:50:20.385Z,37.8859450,-122.3719766,0.000,126.9,117.2,94.3,-4.0
2023-04-16T22:50:20.874Z,37.8859450,-122.3719733,0.000,126.9,118.1,93.8,-4.6
2023-04-16T22:50:21.374Z,37.8859466,-122.3719733,0.000,126.9,119.6,91.4,-3.2
2023-04-16T22:50:21.876Z,37.8859466,-122.3719716,0.000,126.9,119.5,92.1,-4.1
2023-04-16T22:50:22.374Z,37.8859450,-122.3719700,0.000,126.9,119.2,93.7,-5.6
2023-04-16T22:50:22.874Z,37.8859450,-122.3719700,0.000,126.9,117.8,96.0,-4.0
2023-04-16T22:50:23.365Z,37.8859466,-122.3719683,0.000,126.9,118.2,94.3,-4.0
2023-04-16T22:50:23.876Z,37.8859483,-122.3719666,0.000,126.9,120.9,93.4,-5.1
2023-04-16T22:50:24.372Z,37.8859500,-122.3719650,0.000,126.9,120.2,90.7,-3.4
2023-04-16T22:50:24.874Z,37.8859516,-122.3719633,0.000,126.9,118.5,91.7,-3.6
2023-04-16T22:50:25.372Z,37.8859516,-122.3719633,0.000,126.9,116.7,95.5,-3.1
2023-04-16T22:50:25.886Z,37.8859516,-122.3719616,0.000,126.9,118.3,96.8,-5.5
2023-04-16T22:50:26.375Z,37.8859533,-122.3719600,0.000,126.9,117.0,93.1,-4.0
2023-04-16T22:50:26.874Z,37.8859566,-122.3719583,0.000,126.9,117.0,91.2,-4.5
2023-04-16T22:50:27.372Z,37.8859583,-122.3719566,0.000,126.9,118.0,93.5,-3.2
2023-04-16T22:50:27.874Z,37.8859583,-122.3719550,0.000,126.9,119.2,95.3,-5.0
2023-04-16T22:50:28.372Z,37.8859583,-122.3719550,0.000,126.9,117.9,92.2,-3.3
2023-04-16T22:50:28.874Z,37.8859583,-122.3719550,0.000,126.9,116.3,90.5,-4.2
2023-04-16T22:50:29.374Z,37.8859600,-122.3719533,0.000,126.9,115.5,94.4,-4.8
2023-04-16T22:50:29.876Z,37.8859600,-122.3719533,0.000,126.9,115.6,96.5,-3.0
2023-04-16T22:50:30.361Z,37.8859600,-122.3719516,0.000,126.9,115.4,93.1,-4.0
2023-04-16T22:50:30.875Z,37.8859600,-122.3719516,0.000,126.9,116.0,92.2,-4.0
2023-04-16T22:50:31.373Z,37.8859600,-122.3719500,0.000,126.9,116.0,93.6,-4.1
2023-04-16T22:50:31.874Z,37.8859600,-122.3719500,0.000,126.9,116.0,94.6,-4.3
2023-04-16T22:50:32.373Z,37.8859600,-122.3719500,0.000,126.9,116.7,91.1,-3.6
2023-04-16T22:50:32.875Z,37.8859600,-122.3719500,0.000,126.9,116.3,90.2,-3.1
2023-04-16T22:50:33.374Z,37.8859600,-122.3719500,0.000,126.9,114.7,95.4,-4.4
2023-04-16T22:50:33.874Z,37.8859600,-122.3719500,0.000,126.9,114.4,95.7,-5.0
2023-04-16T22:50:34.373Z,37.8859600,-122.3719500,0.000,126.9,115.4,91.7,-5.1
2023-04-16T22:50:34.873Z,37.8859600,-122.3719500,0.000,126.9,114.4,95.2,-1.3
2023-04-16T22:50:35.372Z,37.8859600,-122.3719500,0.000,126.9,114.4,94.4,-5.6
2023-04-16T22:50:35.874Z,37.8859600,-122.3719500,0.000,126.9,115.5,91.5,-5.0
2023-04-16T22:50:36.372Z,37.8859600,-122.3719500,0.000,126.9,115.0,91.2,-2.5
2023-04-16T22:50:36.873Z,37.8859600,-122.3719500,0.000,126.9,114.3,97.5,-4.5
2023-04-16T22:50:37.371Z,37.8859616,-122.3719500,0.000,126.9,113.0,98.2,-5.1
2023-04-16T22:50:37.873Z,37.8859616,-122.3719500,0.000,126.9,112.3,92.6,-4.1
2023-04-16T22:50:38.372Z,37.8859616,-122.3719500,0.000,126.9,110.5,91.7,-3.1
2023-04-16T22:50:38.873Z,37.8859616,-122.3719500,0.000,126.9,108.5,93.0,-4.6
2023-04-16T22:50:39.384Z,37.8859616,-122.3719500,0.000,126.9,107.5,101.2,-5.4
2023-04-16T22:50:39.872Z,37.8859616,-122.3719500,0.000,126.9,107.6,96.6,-3.7
2023-04-16T22:50:40.371Z,37.8859616,-122.3719483,0.000,126.9,108.6,91.0,-3.1
2023-04-16T22:50:40.872Z,37.8859616,-122.3719483,0.000,126.9,109.2,93.4,-3.4
2023-04-16T22:50:41.371Z,37.8859616,-122.3719483,0.000,126.9,105.2,98.1,-2.9
2023-04-16T22:50:41.872Z,37.8859616,-122.3719483,0.000,126.9,104.1,97.5,-5.4
2023-04-16T22:50:42.370Z,37.8859616,-122.3719483,0.000,126.9,107.2,94.1,-6.2
2023-04-16T22:50:42.872Z,37.8859616,-122.3719483,0.000,126.9,106.3,94.7,-2.7
2023-04-16T22:50:43.379Z,37.8859616,-122.3719483,0.000,126.9,102.0,97.4,-4.2
2023-04-16T22:50:43.873Z,37.8859616,-122.3719483,0.000,126.9,99.0,99.3,-6.7
2023-04-16T22:50:44.372Z,37.8859616,-122.3719483,0.000,126.9,101.2,98.5,-6.9
2023-04-16T22:50:44.872Z,37.8859616,-122.3719466,0.000,126.9,104.0,97.4,-2.6
2023-04-16T22:50:45.371Z,37.8859616,-122.3719466,0.000,126.9,104.5,100.0,-4.1
2023-04-16T22:50:45.871Z,37.8859616,-122.3719466,0.000,126.9,104.1,97.0,-5.9
2023-04-16T22:50:46.372Z,37.8859633,-122.3719466,0.000,126.9,105.2,95.1,-4.2
2023-04-16T22:50:46.875Z,37.8859633,-122.3719466,0.000,126.9,107.2,97.0,-2.6
2023-04-16T22:50:47.376Z,37.8859633,-122.3719466,0.000,126.9,107.6,97.5,-4.5
2023-04-16T22:50:47.875Z,37.8859633,-122.3719466,0.000,126.9,107.9,94.9,-5.0
2023-04-16T22:50:48.377Z,37.8859633,-122.3719450,0.000,126.9,107.9,93.3,-3.4
2023-04-16T22:50:48.878Z,37.8859633,-122.3719450,0.000,126.9,108.4,95.5,-3.3
2023-04-16T22:50:49.379Z,37.8859633,-122.3719450,0.000,126.9,108.3,96.1,-3.3
2023-04-16T22:50:49.882Z,37.8859633,-122.3719450,0.000,126.9,108.4,95.3,-5.7
2023-04-16T22:50:50.386Z,37.8859633,-122.3719450,0.000,126.9,109.7,94.6,-4.2
2023-04-16T22:50:50.886Z,37.8859633,-122.3719450,0.000,126.9,111.3,94.0,-2.6
2023-04-16T22:50:51.387Z,37.8859650,-122.3719450,0.000,126.9,110.5,94.0,-4.7
2023-04-16T22:50:51.889Z,37.8859650,-122.3719433,0.000,126.9,108.8,97.5,-5.3
2023-04-16T22:50:52.390Z,37.8859650,-122.3719433,0.000,126.9,109.4,94.0,-3.6
2023-04-16T22:50:52.893Z,37.8859966,-122.3719033,0.900,38.7,110.5,94.5,-4.1
2023-04-16T22:50:53.394Z,37.8859983,-122.3719033,1.200,11.1,111.5,94.8,-4.2
2023-04-16T22:50:53.893Z,37.8860000,-122.3719033,1.100,1.1,112.5,95.1,-3.7
2023-04-16T22:50:54.394Z,37.8860016,-122.3719016,1.000,2.1,110.6,93.5,-3.3
2023-04-16T22:50:54.896Z,37.8860033,-122.3719000,1.400,18.9,109.3,94.1,-4.8
2023-04-16T22:50:55.399Z,37.8860033,-122.3718983,1.400,36.7,110.7,95.8,-5.8
2023-04-16T22:50:55.898Z,37.8860033,-122.3718950,1.200,38.0,112.8,94.9,-3.1
2023-04-16T22:50:56.398Z,37.8860033,-122.3718933,0.900,34.9,111.3,93.8,-4.6
2023-04-16T22:50:56.903Z,37.8860033,-122.3718933,1.000,16.8,109.3,94.5,-4.7
2023-04-16T22:50:57.404Z,37.8860033,-122.3718916,0.600,26.2,109.2,95.9,-3.6
2023-04-16T22:50:57.904Z,37.8860033,-122.3718900,0.600,57.4,109.8,95.3,-5.7
2023-04-16T22:50:58.410Z,37.8860050,-122.3718900,0.400,358.5,110.1,93.7,-3.2
2023-04-16T22:50:58.908Z,37.8860066,-122.3718900,0.900,29.2,112.7,92.0,-4.2
2023-04-16T22:50:59.411Z,37.8860100,-122.3718883,1.100,17.2,112.4,93.5,-5.0
2023-04-16T22:50:59.911Z,37.8860133,-122.3718883,1.500,0.0,111.1,94.5,-3.8
2023-04-16T22:51:00.412Z,37.8860166,-122.3718883,1.200,1.2,112.1,93.4,-4.7
2023-04-16T22:51:00.862Z,37.8860200,-122.3718866,1.300,16.2,112.7,95.2,-3.9
2023-04-16T22:51:01.415Z,37.8860233,-122.3718866,1.700,13.7,113.2,92.3,-2.4
2023-04-16T22:51:01.915Z,37.8860283,-122.3718850,1.700,7.2,114.6,91.0,-3.7
2023-04-16T22:51:02.416Z,37.8860316,-122.3718850,1.900,6.4,112.5,97.2,-4.0
2023-04-16T22:51:02.919Z,37.8860366,-122.3718833,1.500,14.4,110.4,97.8,-4.6
2023-04-16T22:51:03.372Z,37.8860400,-122.3718800,1.400,28.9,111.5,92.7,-4.9
2023-04-16T22:51:03.871Z,37.8860400,-122.3718783,0.500,42.7,112.4,90.6,-3.3
2023-04-16T22:51:04.370Z,37.8860400,-122.3718766,0.200,55.4,111.2,93.5,-2.6
2023-04-16T22:51:04.871Z,37.8860400,-122.3718766,0.500,28.0,108.8,97.6,-4.2
2023-04-16T22:51:05.370Z,37.8860416,-122.3718766,0.900,14.0,108.7,96.6,-5.2
2023-04-16T22:51:05.872Z,37.8860450,-122.3718733,1.800,27.2,110.0,94.1,-4.9
2023-04-16T22:51:06.370Z,37.8860500,-122.3718716,1.900,19.6,111.9,92.1,-3.9
2023-04-16T22:51:06.871Z,37.8860533,-122.3718700,1.600,358.2,113.2,94.7,-5.0
2023-04-16T22:51:07.372Z,37.8860550,-122.3718700,1.000,26.9,111.9,93.7,-4.5
2023-04-16T22:51:07.871Z,37.8860566,-122.3718683,1.100,19.3,112.2,92.8,-4.2
2023-04-16T22:51:08.370Z,37.8860600,-122.3718666,0.900,18.6,113.6,93.6,-4.5
2023-04-16T22:51:08.876Z,37.8860600,-122.3718666,1.000,348.0,112.5,96.2,-2.6
2023-04-16T22:51:09.372Z,37.8860600,-122.3718666,0.400,342.1,111.6,95.3,-5.3
2023-04-16T22:51:09.871Z,37.8860600,-122.3718666,0.000,342.1,113.6,90.3,-5.2
2023-04-16T22:51:10.369Z,37.8860566,-122.3718666,0.000,342.1,114.0,93.7,-2.9
2023-04-16T22:51:10.871Z,37.8860550,-122.3718650,0.000,342.1,113.6,93.4,-4.4
2023-04-16T22:51:11.371Z,37.8860533,-122.3718633,0.400,111.5,112.1,94.7,-5.3
2023-04-16T22:51:11.872Z,37.8860516,-122.3718616,0.600,76.9,111.2,97.6,-3.1
2023-04-16T22:51:12.371Z,37.8860516,-122.3718583,0.900,56.2,113.3,92.5,-4.9
2023-04-16T22:51:12.872Z,37.8860516,-122.3718550,1.100,87.3,114.6,90.7,-5.6
2023-04-16T22:51:13.371Z,37.8860516,-122.3718550,0.400,146.0,112.2,94.8,-2.4
2023-04-16T22:51:13.872Z,37.8860500,-122.3718550,0.500,91.3,110.1,94.2,-3.5
2023-04-16T22:51:14.374Z,37.8860516,-122.3718533,0.500,61.2,111.3,95.3,-5.8
2023-04-16T22:51:14.863Z,37.8860516,-122.3718533,0.600,57.5,112.5,96.6,-5.3
2023-04-16T22:51:15.372Z,37.8860516,-122.3718533,0.300,82.4,111.3,92.8,-3.4
2023-04-16T22:51:15.876Z,37.8860516,-122.3718516,0.800,93.2,111.4,90.0,-4.4
2023-04-16T22:51:16.375Z,37.8860516,-122.3718500,0.700,61.8,110.3,95.6,-3.6
2023-04-16T22:51:16.872Z,37.8860533,-122.3718500,0.800,16.8,108.9,96.9,-3.1
2023-04-16T22:51:17.373Z,37.8860550,-122.3718500,0.800,23.8,109.2,92.6,-6.4
2023-04-16T22:51:17.874Z,37.8860566,-122.3718483,0.900,23.9,109.1,92.6,-3.6
2023-04-16T22:51:18.372Z,37.8860600,-122.3718466,1.200,14.2,109.8,92.9,-2.9
2023-04-16T22:51:18.876Z,37.8860616,-122.3718433,0.900,44.1,108.2,89.5,-3.9
2023-04-16T22:51:19.371Z,37.8860616,-122.3718433,0.400,17.3,105.5,97.4,-3.6
2023-04-16T22:51:19.873Z,37.8860600,-122.3718433,0.000,17.3,106.0,98.1,-4.5
2023-04-16T22:51:20.372Z,37.8860616,-122.3718416,0.000,17.3,108.7,91.2,-4.6
2023-04-16T22:51:20.873Z,37.8860633,-122.3718400,0.700,30.3,108.1,90.4,-4.1
2023-04-16T22:51:21.372Z,37.8860650,-122.3718383,0.700,24.0,107.0,92.4,-4.3
2023-04-16T22:51:21.862Z,37.8860666,-122.3718366,1.000,34.8,104.3,95.9,-4.7
2023-04-16T22:51:22.372Z,37.8860666,-122.3718333,0.800,41.7,104.9,95.9,-5.9
2023-04-16T22:51:22.875Z,37.8860683,-122.3718300,1.300,47.0,107.1,94.2,-4.0
2023-04-16T22:51:23.361Z,37.8860700,-122.3718266,1.100,37.1,107.8,91.6,-3.1
2023-04-16T22:51:23.876Z,37.8860700,-122.3718250,0.700,44.1,107.8,92.1,-3.7
2023-04-16T22:51:24.371Z,37.8860716,-122.3718233,0.900,9.5,105.4,95.2,-4.4
2023-04-16T22:51:24.873Z,37.8860750,-122.3718216,1.300,7.9,104.4,96.3,-5.8
